"CountyName","RegionName","Date","Price"
"Kings","Bath Beach",2012-12-01,381
"Queens","Bayside",2012-12-01,410
"Queens","Maspeth",2012-12-01,325
"New York","Hamilton Heights",2012-12-01,518
"Queens","Woodside",2012-12-01,355
"Queens","Sunnyside",2012-12-01,387
"Kings","Coney Island",2012-12-01,334
"Queens","Rego Park",2012-12-01,371
"New York","Morningside Heights",2012-12-01,690
"Queens","Kew Gardens Hills",2012-12-01,330
"Bronx","Parkchester",2012-12-01,134
"Queens","Woodhaven",2012-12-01,257
"New York","Inwood",2012-12-01,403
"Kings","Dyker Heights",2012-12-01,413
"Queens","St. Albans",2012-12-01,238
"Queens","Hollis",2012-12-01,230
"Queens","Whitestone",2012-12-01,399
"Kings","Fort Greene",2012-12-01,677
"Kings","Greenwood",2012-12-01,571
"Kings","Greenpoint",2012-12-01,644
"Bronx","Kingsbridge",2012-12-01,231
"Queens","Rochdale",2012-12-01,263
"Queens","Glendale",2012-12-01,299
"Kings","Prospect Lefferts Gardens",2012-12-01,387
"Queens","Middle Village",2012-12-01,341
"Kings","Homecrest",2012-12-01,372
"Queens","Bellerose",2012-12-01,312
"New York","Clinton",2012-12-01,1115
"New York","Financial District",2012-12-01,1016
"Queens","Briarwood",2012-12-01,347
"Kings","Brighton Beach",2012-12-01,511
"Queens","Auburndale",2012-12-01,378
"Queens","Laurelton",2012-12-01,260
"Queens","Rosedale",2012-12-01,250
"Queens","Howard Beach",2012-12-01,269
"Queens","College Point",2012-12-01,339
"Kings","Marine Park",2012-12-01,347
"Queens","Douglaston-Little Neck",2012-12-01,421
"Kings","Clinton Hill",2012-12-01,566
"Queens","Fresh Meadows",2012-12-01,378
"Queens","Oakland Gardens",2012-12-01,390
"New York","West Village",2012-12-01,1296
"Queens","Kew Gardens",2012-12-01,318
"New York","Brooklyn Heights",2012-12-01,760
"Kings","Wingate",2012-12-01,287
"Kings","Gowanus",2012-12-01,691
"Kings","Prospect Heights",2012-12-01,589
"Kings","New Utrecht",2012-12-01,412
"New York","Tribeca",2012-12-01,1336
"New York","Carnegie Hill",2012-12-01,1034
"Queens","Rockaway Park",2012-12-01,288
"New York","Tudor City",2012-12-01,1034
"New York","Battery Park",2012-12-01,936
"Queens","Cambria Heights",2012-12-01,271
"Queens","Hillcrest",2012-12-01,355
"Queens","Jamaica Estates",2012-12-01,388
"Queens","Glen Oaks",2012-12-01,413
"Queens","Bay Terrace",2012-12-01,444
"Queens","Floral park",2012-12-01,388
"Kings","Boerum Hill",2012-12-01,686
"Queens","Jamaica Hills",2012-12-01,298
"Queens","Arverne",2012-12-01,219
"Kings","Georgetown",2012-12-01,324
"Kings","Downtown",2012-12-01,683
"Queens","Pomonok",2012-12-01,390
"Bronx","Clason Point",2012-12-01,236
"New York","Little Italy",2012-12-01,1209
"Kings","Windsor Terrace",2012-12-01,562
"Queens","Rockaway Beach",2012-12-01,264
"Queens","Springfield Gardens",2012-12-01,261
"Bronx","Country Club",2012-12-01,251
"Kings","Cobble Hill",2012-12-01,667
"Bronx","Woodlawn",2012-12-01,208
"Kings","Manhattan Beach",2012-12-01,544
"Kings","Gerritsen Beach",2012-12-01,339
"Queens","Holliswood",2012-12-01,343
"Queens","Belle Harbor",2012-12-01,343
"New York","Garment District",2012-12-01,1455
"Kings","Bergen Beach",2012-12-01,353
"Bronx","City Island",2012-12-01,312
"Kings","Columbia Street Waterfront District",2012-12-01,652
"Kings","DUMBO",2012-12-01,799
"Queens","Utopia",2012-12-01,423
"Queens","Malba",2012-12-01,418
"Queens","Neponsit",2012-12-01,439
"New York","Upper West Side",2013-01-01,1132
"Kings","East New York",2013-01-01,234
"New York","Washington Heights",2013-01-01,427
"Queens","Astoria",2013-01-01,408
"Kings","Williamsburg",2013-01-01,575
"Kings","Bedford Stuyvesant",2013-01-01,370
"Kings","Flatbush",2013-01-01,350
"Kings","Crown Heights",2013-01-01,339
"Queens","Jamaica",2013-01-01,247
"New York","East Harlem",2013-01-01,680
"Kings","Bushwick",2013-01-01,341
"Kings","East Flatbush",2013-01-01,236
"Queens","Corona",2013-01-01,359
"Kings","Sunset Park",2013-01-01,463
"Kings","Borough Park",2013-01-01,354
"Kings","Bensonhurst",2013-01-01,395
"New York","Lower East Side",2013-01-01,1010
"Bronx","South Bronx",2013-01-01,198
"Queens","Flushing",2013-01-01,410
"Queens","South Ozone Park",2013-01-01,270
"Queens","Murray Hill",2013-01-01,385
"Queens","Forest Hills",2013-01-01,425
"Queens","Far Rockaway",2013-01-01,241
"Queens","Ridgewood",2013-01-01,342
"Queens","East Elmhurst",2013-01-01,283
"Queens","Jackson Heights",2013-01-01,346
"Kings","Flatlands",2013-01-01,275
"Queens","Ozone Park",2013-01-01,269
"Queens","Queens Village",2013-01-01,261
"Kings","Park Slope",2013-01-01,688
"Kings","Brownsville",2013-01-01,248
"Queens","Richmond Hill",2013-01-01,253
"Kings","Bay Ridge",2013-01-01,491
"Kings","Bath Beach",2013-01-01,382
"Queens","Bayside",2013-01-01,410
"Queens","Maspeth",2013-01-01,326
"New York","Hamilton Heights",2013-01-01,526
"Queens","Woodside",2013-01-01,356
"Queens","Sunnyside",2013-01-01,392
"Kings","Coney Island",2013-01-01,336
"Queens","Rego Park",2013-01-01,372
"New York","Morningside Heights",2013-01-01,695
"Queens","Kew Gardens Hills",2013-01-01,330
"Bronx","Parkchester",2013-01-01,136
"Queens","Woodhaven",2013-01-01,256
"New York","Inwood",2013-01-01,406
"Kings","Dyker Heights",2013-01-01,414
"Queens","St. Albans",2013-01-01,238
"Queens","Hollis",2013-01-01,229
"Queens","Whitestone",2013-01-01,398
"Kings","Fort Greene",2013-01-01,684
"Kings","Greenwood",2013-01-01,572
"Kings","Greenpoint",2013-01-01,647
"Bronx","Kingsbridge",2013-01-01,232
"Queens","Rochdale",2013-01-01,263
"Queens","Glendale",2013-01-01,299
"Kings","Prospect Lefferts Gardens",2013-01-01,387
"Queens","Middle Village",2013-01-01,343
"Kings","Homecrest",2013-01-01,373
"Queens","Bellerose",2013-01-01,313
"New York","Clinton",2013-01-01,1125
"New York","Financial District",2013-01-01,1024
"Queens","Briarwood",2013-01-01,348
"Kings","Brighton Beach",2013-01-01,513
"Queens","Auburndale",2013-01-01,377
"Queens","Laurelton",2013-01-01,261
"Queens","Rosedale",2013-01-01,250
"Queens","Howard Beach",2013-01-01,268
"Queens","College Point",2013-01-01,339
"Kings","Marine Park",2013-01-01,348
"Queens","Douglaston-Little Neck",2013-01-01,421
"Kings","Clinton Hill",2013-01-01,572
"Queens","Fresh Meadows",2013-01-01,376
"Queens","Oakland Gardens",2013-01-01,391
"New York","West Village",2013-01-01,1322
"Queens","Kew Gardens",2013-01-01,318
"New York","Brooklyn Heights",2013-01-01,767
"Kings","Wingate",2013-01-01,287
"Kings","Gowanus",2013-01-01,696
"Kings","Prospect Heights",2013-01-01,594
"Kings","New Utrecht",2013-01-01,414
"New York","Tribeca",2013-01-01,1354
"New York","Carnegie Hill",2013-01-01,1043
"Queens","Rockaway Park",2013-01-01,289
"New York","Tudor City",2013-01-01,1038
"New York","Battery Park",2013-01-01,944
"Queens","Cambria Heights",2013-01-01,271
"Queens","Hillcrest",2013-01-01,354
"Queens","Jamaica Estates",2013-01-01,385
"Queens","Glen Oaks",2013-01-01,411
"Queens","Bay Terrace",2013-01-01,440
"Queens","Floral park",2013-01-01,387
"Kings","Boerum Hill",2013-01-01,693
"Queens","Jamaica Hills",2013-01-01,298
"Queens","Arverne",2013-01-01,221
"Kings","Georgetown",2013-01-01,325
"Kings","Downtown",2013-01-01,690
"Queens","Pomonok",2013-01-01,390
"Bronx","Clason Point",2013-01-01,235
"New York","Little Italy",2013-01-01,1224
"Kings","Windsor Terrace",2013-01-01,567
"Queens","Rockaway Beach",2013-01-01,268
"Queens","Springfield Gardens",2013-01-01,264
"Bronx","Country Club",2013-01-01,251
"Kings","Cobble Hill",2013-01-01,667
"Bronx","Woodlawn",2013-01-01,208
"Kings","Manhattan Beach",2013-01-01,553
"Kings","Gerritsen Beach",2013-01-01,339
"Queens","Holliswood",2013-01-01,335
"Queens","Belle Harbor",2013-01-01,341
"New York","Garment District",2013-01-01,1497
"Kings","Bergen Beach",2013-01-01,351
"Bronx","City Island",2013-01-01,312
"Kings","Columbia Street Waterfront District",2013-01-01,657
"Kings","DUMBO",2013-01-01,794
"Queens","Utopia",2013-01-01,423
"Queens","Malba",2013-01-01,417
"Queens","Neponsit",2013-01-01,437
"New York","Upper West Side",2013-02-01,1139
"Kings","East New York",2013-02-01,232
"New York","Washington Heights",2013-02-01,430
"Queens","Astoria",2013-02-01,406
"Kings","Williamsburg",2013-02-01,577
"Kings","Bedford Stuyvesant",2013-02-01,375
"Kings","Flatbush",2013-02-01,353
"Kings","Crown Heights",2013-02-01,341
"Queens","Jamaica",2013-02-01,246
"New York","East Harlem",2013-02-01,684
"Kings","Bushwick",2013-02-01,341
"Kings","East Flatbush",2013-02-01,236
"Queens","Corona",2013-02-01,358
"Kings","Sunset Park",2013-02-01,463
"Kings","Borough Park",2013-02-01,355
"Kings","Bensonhurst",2013-02-01,395
"New York","Lower East Side",2013-02-01,1002
"Bronx","South Bronx",2013-02-01,195
"Queens","Flushing",2013-02-01,409
"Queens","South Ozone Park",2013-02-01,270
"Queens","Murray Hill",2013-02-01,385
"Queens","Forest Hills",2013-02-01,425
"Queens","Far Rockaway",2013-02-01,239
"Queens","Ridgewood",2013-02-01,342
"Queens","East Elmhurst",2013-02-01,283
"Queens","Jackson Heights",2013-02-01,346
"Kings","Flatlands",2013-02-01,274
"Queens","Ozone Park",2013-02-01,268
"Queens","Queens Village",2013-02-01,261
"Kings","Park Slope",2013-02-01,696
"Kings","Brownsville",2013-02-01,248
"Queens","Richmond Hill",2013-02-01,253
"Kings","Bay Ridge",2013-02-01,480
"Kings","Bath Beach",2013-02-01,383
"Queens","Bayside",2013-02-01,409
"Queens","Maspeth",2013-02-01,326
"New York","Hamilton Heights",2013-02-01,531
"Queens","Woodside",2013-02-01,356
"Queens","Sunnyside",2013-02-01,394
"Kings","Coney Island",2013-02-01,339
"Queens","Rego Park",2013-02-01,372
"New York","Morningside Heights",2013-02-01,696
"Queens","Kew Gardens Hills",2013-02-01,329
"Bronx","Parkchester",2013-02-01,137
"Queens","Woodhaven",2013-02-01,256
"New York","Inwood",2013-02-01,418
"Kings","Dyker Heights",2013-02-01,416
"Queens","St. Albans",2013-02-01,238
"Queens","Hollis",2013-02-01,230
"Queens","Whitestone",2013-02-01,397
"Kings","Fort Greene",2013-02-01,691
"Kings","Greenwood",2013-02-01,574
"Kings","Greenpoint",2013-02-01,657
"Bronx","Kingsbridge",2013-02-01,234
"Queens","Rochdale",2013-02-01,263
"Queens","Glendale",2013-02-01,298
"Kings","Prospect Lefferts Gardens",2013-02-01,388
"Queens","Middle Village",2013-02-01,343
"Kings","Homecrest",2013-02-01,372
"Queens","Bellerose",2013-02-01,312
"New York","Clinton",2013-02-01,1134
"New York","Financial District",2013-02-01,1027
"Queens","Briarwood",2013-02-01,349
"Kings","Brighton Beach",2013-02-01,512
"Queens","Auburndale",2013-02-01,377
"Queens","Laurelton",2013-02-01,261
"Queens","Rosedale",2013-02-01,250
"Queens","Howard Beach",2013-02-01,267
"Queens","College Point",2013-02-01,339
"Kings","Marine Park",2013-02-01,349
"Queens","Douglaston-Little Neck",2013-02-01,421
"Kings","Clinton Hill",2013-02-01,577
"Queens","Fresh Meadows",2013-02-01,375
"Queens","Oakland Gardens",2013-02-01,392
"New York","West Village",2013-02-01,1339
"Queens","Kew Gardens",2013-02-01,317
"New York","Brooklyn Heights",2013-02-01,781
"Kings","Wingate",2013-02-01,282
"Kings","Gowanus",2013-02-01,702
"Kings","Prospect Heights",2013-02-01,595
"Kings","New Utrecht",2013-02-01,417
"New York","Tribeca",2013-02-01,1370
"New York","Carnegie Hill",2013-02-01,1062
"Queens","Rockaway Park",2013-02-01,291
"New York","Tudor City",2013-02-01,1037
"New York","Battery Park",2013-02-01,952
"Queens","Cambria Heights",2013-02-01,271
"Queens","Hillcrest",2013-02-01,353
"Queens","Jamaica Estates",2013-02-01,382
"Queens","Glen Oaks",2013-02-01,407
"Queens","Bay Terrace",2013-02-01,438
"Queens","Floral park",2013-02-01,386
"Kings","Boerum Hill",2013-02-01,698
"Queens","Jamaica Hills",2013-02-01,298
"Queens","Arverne",2013-02-01,220
"Kings","Georgetown",2013-02-01,324
"Kings","Downtown",2013-02-01,697
"Queens","Pomonok",2013-02-01,389
"Bronx","Clason Point",2013-02-01,234
"New York","Little Italy",2013-02-01,1228
"Kings","Windsor Terrace",2013-02-01,572
"Queens","Rockaway Beach",2013-02-01,273
"Queens","Springfield Gardens",2013-02-01,266
"Bronx","Country Club",2013-02-01,251
"Kings","Cobble Hill",2013-02-01,672
"Bronx","Woodlawn",2013-02-01,208
"Kings","Manhattan Beach",2013-02-01,556
"Kings","Gerritsen Beach",2013-02-01,340
"Queens","Holliswood",2013-02-01,330
"Queens","Belle Harbor",2013-02-01,338
"New York","Garment District",2013-02-01,1555
"Kings","Bergen Beach",2013-02-01,346
"Bronx","City Island",2013-02-01,312
"Kings","Columbia Street Waterfront District",2013-02-01,660
"Kings","DUMBO",2013-02-01,797
"Queens","Utopia",2013-02-01,424
"Queens","Malba",2013-02-01,413
"Queens","Neponsit",2013-02-01,437
"New York","Upper West Side",2013-03-01,1147
"Kings","East New York",2013-03-01,230
"New York","Washington Heights",2013-03-01,436
"Queens","Astoria",2013-03-01,405
"Kings","Williamsburg",2013-03-01,584
"Kings","Bedford Stuyvesant",2013-03-01,382
"Kings","Flatbush",2013-03-01,356
"Kings","Crown Heights",2013-03-01,347
"Queens","Jamaica",2013-03-01,248
"New York","East Harlem",2013-03-01,688
"Kings","Bushwick",2013-03-01,341
"Kings","East Flatbush",2013-03-01,236
"Queens","Corona",2013-03-01,358
"Kings","Sunset Park",2013-03-01,464
"Kings","Borough Park",2013-03-01,357
"Kings","Bensonhurst",2013-03-01,396
"New York","Lower East Side",2013-03-01,994
"Bronx","South Bronx",2013-03-01,195
"Queens","Flushing",2013-03-01,410
"Queens","South Ozone Park",2013-03-01,270
"Queens","Murray Hill",2013-03-01,385
"Queens","Forest Hills",2013-03-01,423
"Queens","Far Rockaway",2013-03-01,238
"Queens","Ridgewood",2013-03-01,342
"Queens","East Elmhurst",2013-03-01,283
"Queens","Jackson Heights",2013-03-01,348
"Kings","Flatlands",2013-03-01,275
"Queens","Ozone Park",2013-03-01,270
"Queens","Queens Village",2013-03-01,262
"Kings","Park Slope",2013-03-01,705
"Kings","Brownsville",2013-03-01,247
"Queens","Richmond Hill",2013-03-01,254
"Kings","Bay Ridge",2013-03-01,461
"Kings","Bath Beach",2013-03-01,384
"Queens","Bayside",2013-03-01,410
"Queens","Maspeth",2013-03-01,326
"New York","Hamilton Heights",2013-03-01,533
"Queens","Woodside",2013-03-01,356
"Queens","Sunnyside",2013-03-01,394
"Kings","Coney Island",2013-03-01,345
"Queens","Rego Park",2013-03-01,373
"New York","Morningside Heights",2013-03-01,699
"Queens","Kew Gardens Hills",2013-03-01,329
"Bronx","Parkchester",2013-03-01,136
"Queens","Woodhaven",2013-03-01,257
"New York","Inwood",2013-03-01,430
"Kings","Dyker Heights",2013-03-01,419
"Queens","St. Albans",2013-03-01,240
"Queens","Hollis",2013-03-01,232
"Queens","Whitestone",2013-03-01,397
"Kings","Fort Greene",2013-03-01,697
"Kings","Greenwood",2013-03-01,580
"Kings","Greenpoint",2013-03-01,673
"Bronx","Kingsbridge",2013-03-01,236
"Queens","Rochdale",2013-03-01,264
"Queens","Glendale",2013-03-01,297
"Kings","Prospect Lefferts Gardens",2013-03-01,391
"Queens","Middle Village",2013-03-01,344
"Kings","Homecrest",2013-03-01,372
"Queens","Bellerose",2013-03-01,312
"New York","Clinton",2013-03-01,1139
"New York","Financial District",2013-03-01,1031
"Queens","Briarwood",2013-03-01,349
"Kings","Brighton Beach",2013-03-01,513
"Queens","Auburndale",2013-03-01,378
"Queens","Laurelton",2013-03-01,260
"Queens","Rosedale",2013-03-01,250
"Queens","Howard Beach",2013-03-01,267
"Queens","College Point",2013-03-01,339
"Kings","Marine Park",2013-03-01,350
"Queens","Douglaston-Little Neck",2013-03-01,422
"Kings","Clinton Hill",2013-03-01,583
"Queens","Fresh Meadows",2013-03-01,375
"Queens","Oakland Gardens",2013-03-01,395
"New York","West Village",2013-03-01,1364
"Queens","Kew Gardens",2013-03-01,317
"New York","Brooklyn Heights",2013-03-01,800
"Kings","Wingate",2013-03-01,280
"Kings","Gowanus",2013-03-01,710
"Kings","Prospect Heights",2013-03-01,596
"Kings","New Utrecht",2013-03-01,419
"New York","Tribeca",2013-03-01,1382
"New York","Carnegie Hill",2013-03-01,1079
"Queens","Rockaway Park",2013-03-01,292
"New York","Tudor City",2013-03-01,1040
"New York","Battery Park",2013-03-01,962
"Queens","Cambria Heights",2013-03-01,271
"Queens","Hillcrest",2013-03-01,355
"Queens","Jamaica Estates",2013-03-01,383
"Queens","Glen Oaks",2013-03-01,402
"Queens","Bay Terrace",2013-03-01,440
"Queens","Floral park",2013-03-01,387
"Kings","Boerum Hill",2013-03-01,705
"Queens","Jamaica Hills",2013-03-01,297
"Queens","Arverne",2013-03-01,218
"Kings","Georgetown",2013-03-01,323
"Kings","Downtown",2013-03-01,705
"Queens","Pomonok",2013-03-01,391
"Bronx","Clason Point",2013-03-01,236
"New York","Little Italy",2013-03-01,1230
"Kings","Windsor Terrace",2013-03-01,572
"Queens","Rockaway Beach",2013-03-01,275
"Queens","Springfield Gardens",2013-03-01,267
"Bronx","Country Club",2013-03-01,251
"Kings","Cobble Hill",2013-03-01,684
"Bronx","Woodlawn",2013-03-01,208
"Kings","Manhattan Beach",2013-03-01,555
"Kings","Gerritsen Beach",2013-03-01,342
"Queens","Holliswood",2013-03-01,329
"Queens","Belle Harbor",2013-03-01,338
"New York","Garment District",2013-03-01,1625
"Kings","Bergen Beach",2013-03-01,343
"Bronx","City Island",2013-03-01,313
"Kings","Columbia Street Waterfront District",2013-03-01,666
"Kings","DUMBO",2013-03-01,809
"Queens","Utopia",2013-03-01,425
"Queens","Malba",2013-03-01,407
"Queens","Neponsit",2013-03-01,437
"New York","Upper West Side",2013-04-01,1160
"Kings","East New York",2013-04-01,230
"New York","Washington Heights",2013-04-01,442
"Queens","Astoria",2013-04-01,408
"Kings","Williamsburg",2013-04-01,594
"Kings","Bedford Stuyvesant",2013-04-01,388
"Kings","Flatbush",2013-04-01,359
"Kings","Crown Heights",2013-04-01,352
"Queens","Jamaica",2013-04-01,250
"New York","East Harlem",2013-04-01,694
"Kings","Bushwick",2013-04-01,346
"Kings","East Flatbush",2013-04-01,237
"Queens","Corona",2013-04-01,360
"Kings","Sunset Park",2013-04-01,467
"Kings","Borough Park",2013-04-01,360
"Kings","Bensonhurst",2013-04-01,400
"New York","Lower East Side",2013-04-01,992
"Bronx","South Bronx",2013-04-01,200
"Queens","Flushing",2013-04-01,411
"Queens","South Ozone Park",2013-04-01,271
"Queens","Murray Hill",2013-04-01,387
"Queens","Forest Hills",2013-04-01,423
"Queens","Far Rockaway",2013-04-01,238
"Queens","Ridgewood",2013-04-01,343
"Queens","East Elmhurst",2013-04-01,284
"Queens","Jackson Heights",2013-04-01,351
"Kings","Flatlands",2013-04-01,275
"Queens","Ozone Park",2013-04-01,273
"Queens","Queens Village",2013-04-01,264
"Kings","Park Slope",2013-04-01,714
"Kings","Brownsville",2013-04-01,248
"Queens","Richmond Hill",2013-04-01,257
"Kings","Bay Ridge",2013-04-01,447
"Kings","Bath Beach",2013-04-01,386
"Queens","Bayside",2013-04-01,411
"Queens","Maspeth",2013-04-01,328
"New York","Hamilton Heights",2013-04-01,537
"Queens","Woodside",2013-04-01,358
"Queens","Sunnyside",2013-04-01,394
"Kings","Coney Island",2013-04-01,351
"Queens","Rego Park",2013-04-01,375
"New York","Morningside Heights",2013-04-01,706
"Queens","Kew Gardens Hills",2013-04-01,330
"Bronx","Parkchester",2013-04-01,138
"Queens","Woodhaven",2013-04-01,257
"New York","Inwood",2013-04-01,434
"Kings","Dyker Heights",2013-04-01,422
"Queens","St. Albans",2013-04-01,243
"Queens","Hollis",2013-04-01,234
"Queens","Whitestone",2013-04-01,398
"Kings","Fort Greene",2013-04-01,706
"Kings","Greenwood",2013-04-01,585
"Kings","Greenpoint",2013-04-01,685
"Bronx","Kingsbridge",2013-04-01,239
"Queens","Rochdale",2013-04-01,266
"Queens","Glendale",2013-04-01,297
"Kings","Prospect Lefferts Gardens",2013-04-01,395
"Queens","Middle Village",2013-04-01,345
"Kings","Homecrest",2013-04-01,375
"Queens","Bellerose",2013-04-01,314
"New York","Clinton",2013-04-01,1149
